id,team_id,name,birthday,nationality,weight,height
481,25,WARD SCHOOLCRAFT,1987-07-21,Somalia,51,186
482,25,KRISTOPHER RIPPERGER,1990-09-23,SaintHelena,71,173
483,25,WERNER MCCLARY,1989-11-26,Israel,70,166
484,25,NEAL REYOME,1992-02-12,Guadaloupe,55,164
485,25,MARIANO GOULDSBERRY,1994-05-22,Venezuela,68,187
486,25,HANK YAMIN,1992-12-10,Greenland,80,179
487,25,GUSTAVO PILEGGI,1989-01-03,SolomonIslands,71,189
488,25,VERN DAWKIN,1993-05-26,Uruguay,71,174
489,25,IGNACIO KATELY,1993-08-23,Finland,86,197
490,25,NELSON SCAVONE,1985-11-09,BosniaandHerzegovina,87,186
491,25,LUCIO RAHM,1985-06-26,Bahrain,74,198
492,25,PEDRO MAGNETT,1995-01-18,Guadaloupe,77,190
493,25,MARCEL EXNER,1991-08-09,SanMarino,51,177
494,25,OWEN GALYEN,1991-11-26,Romania,67,188
495,25,TYRELL ZUMMO,1989-02-11,Sudan,69,186
496,25,NICK HICKETHIER,1985-08-22,Azerbaijan,81,174
497,25,ARLIE KARCZ,1995-11-23,Philippines,64,165
498,25,JEROMY HEERSINK,1995-12-16,Cyprus,58,193
499,25,RICKY MARCONIS,1989-02-15,Rwanda,72,161
500,25,ISAIAS FABER,1986-11-05,CookIslands,55,194
501,26,ELISEO SUCGANG,1990-12-21,India,59,171
502,26,BRUCE HEISSER,1985-06-25,Iceland,87,190
503,26,DARRYL FEDIE,1988-02-21,Guyana,56,187
504,26,ROD BETZIG,1990-02-09,Burundi,71,172
505,26,ELDON BERNSON,1995-08-20,Kyrgyzstan,58,167
506,26,LYLE PONTO,1986-09-09,Dominica,79,174
507,26,VINCE STASINOS,1988-06-26,Chad,69,179
508,26,CHARLIE WANDEL,1990-02-24,Tanzania,71,195
509,26,ADALBERTO KNUDTSON,1990-02-15,Tajikistan,57,192
510,26,RAYMUNDO RIVENBURG,1994-05-09,Poland,50,180
511,26,SAMMIE TROY,1994-02-10,SanMarino,64,164
512,26,JUSTIN WELKE,1992-03-16,Panama,58,189
513,26,DOMINICK OSTERBERG,1987-02-05,Wallis,61,192
514,26,JOHNNY SOL,1988-02-26,Morocco,64,184
515,26,ALLAN CARTIER,1988-08-21,PapuaNewGuinea,88,164
516,26,RAYMUNDO ROUNDY,1985-10-02,Pakistan,50,183
517,26,DARRON ROOK,1990-09-23,Gambia,77,162
518,26,EDWARDO BEATRICE,1993-06-01,Lebanon,52,180
519,26,SHANNON MICHAND,1995-04-25,Belgium,57,195
520,26,DALLAS HERNANEZ,1994-11-16,Uzbekistan,52,162
521,27,DONNELL DUARTES,1994-06-17,Botswana,70,161
522,27,NATHANAEL HARMOND,1991-10-24,Malaysia,77,182
523,27,MICAH SUCHER,1995-01-05,Morocco,81,162
524,27,DEMARCUS TEJEDA,1989-08-12,Kiribati,61,183
525,27,GLEN YAMKOSUMPA,1991-10-21,Georgia,83,176
526,27,CHASE HARD,1991-01-14,Cameroon,83,185
527,27,TYSON UONG,1984-05-08,Samoa,63,192
528,27,DAMIAN GLACKEN,1986-09-03,Cuba,51,163
529,27,LAWERENCE STRANGER,1984-05-26,Vietnam,67,176
530,27,TAYLOR WOHLETZ,1988-06-05,Russia,65,188
531,27,LELAND OSTROW,1989-06-05,Greece,72,167
532,27,MAXIMO LAMOUREAUX,1988-04-20,CzechRepublic,68,176
533,27,JONAH TINNEA,1995-09-15,Argentina,74,187
534,27,MEL OYAMA,1989-08-15,Panama,66,183
535,27,GEOFFREY COMINGS,1989-08-02,Rwanda,88,192
536,27,KURTIS BERGET,1990-02-01,Switzerland,81,182
537,27,BROOKS MANSBRIDGE,1987-12-06,Pakistan,50,190
538,27,MODESTO WERN,1993-12-06,Guernsey,51,188
539,27,ANTONIA MCCRACKIN,1991-08-09,Japan,68,186
540,27,GEOFFREY KRATZKE,1994-11-05,ElSalvador,75,192
541,28,STEPHAN BENZ,1995-11-05,BurkinaFaso,51,194
542,28,THANH CARSEY,1985-06-08,Aruba,80,191
543,28,DENNIS STAPP,1989-04-04,Montenegro,50,170
544,28,BLAINE MORAND,1988-09-16,CzechRepublic,50,190
545,28,TANNER HUGER,1990-05-09,Slovenia,56,175
546,28,REGINALD SKRADSKI,1994-12-11,Hungary,84,188
547,28,WAYNE TEHNEY,1984-12-13,Luxembourg,71,195
548,28,SHAUN KANIECKI,1995-04-19,Mozambique,74,162
549,28,DOMINICK WISELL,1985-12-10,Hungary,86,173
550,28,ERICH ROCHELL,1992-10-13,Djibouti,54,175
551,28,LAVERNE DUTSCHMANN,1987-06-12,Belgium,84,189
552,28,ARTHUR SENTERS,1992-06-19,NewZealand,62,164
553,28,LAVERNE TELLINGHUISEN,1986-07-05,Netherlands,63,164
554,28,ALVIN YEHL,1985-05-06,Kenya,51,161
555,28,RICH EGGLER,1995-05-05,Spain,55,173
556,28,HIPOLITO MIKKELSON,1988-12-25,Uzbekistan,80,180
557,28,BRITT MARCHIONY,1985-09-19,Nauru,50,183
558,28,ERWIN KESKE,1989-11-08,Lebanon,57,173
559,28,KAREEM WOLFF,1986-02-05,Suriname,56,167
560,28,CLAUD KEPPEL,1987-08-13,Antarctica,50,175
561,29,ALEC RIERSON,1985-11-01,ElSalvador,79,193
562,29,WILLIAN SHEARIN,1992-09-02,Bahrain,84,170
563,29,WILLIAM HYETT,1984-03-20,Morocco,57,169
564,29,SAMUAL LAFASO,1994-01-07,Iraq,83,172
565,29,STEVEN DOMENICE,1988-01-08,Lithuania,73,192
566,29,ERICH PETREY,1990-03-08,Paraguay,65,163
567,29,ADOLFO MAGEDANZ,1990-02-26,Kiribati,77,189
568,29,KYLE KASKEY,1991-01-17,Bangladesh,90,193
569,29,EVAN MANTON,1992-12-26,Curacao,84,171
570,29,JERALD WILLEY,1989-03-01,Jordan,73,166
571,29,LOU DEARMITT,1984-02-27,USA,74,183
572,29,SID ROSENGARTEN,1986-05-01,Libya,61,169
573,29,JESSE SABLE,1984-09-16,Poland,78,189
574,29,TOMAS TISINGER,1994-07-23,Greenland,62,164
575,29,DARRIN DEFEO,1995-03-07,China,71,165
576,29,GRADY SCRIPTURE,1992-03-06,Switzerland,65,197
577,29,SHERMAN MAMMUCARI,1992-02-15,NewZealand,72,182
578,29,CARLTON SLOMAN,1986-05-14,Portugal,87,191
579,29,LANCE RIHERD,1984-03-12,Guernsey,62,193
580,29,SHANE PEPPERS,1984-02-05,Paraguay,80,197
581,30,BRADY HENDRICKX,1984-05-16,Panama,83,192
582,30,DUSTY BRODT,1984-01-17,Rwanda,76,177
583,30,CLIFTON CLIPPER,1985-08-20,Japan,90,172
584,30,SYDNEY SWATZELL,1993-11-21,Bahrain,78,171
585,30,CHUCK TRIVANE,1990-09-04,Bolivia,65,193
586,30,JOSUE DERUITER,1995-11-24,Croatia,86,197
587,30,PATRICIA ZIRKER,1985-03-08,Ecuador,82,174
588,30,THANH ARRIANO,1989-03-23,SaintHelena,55,177
589,30,DELMER MACHON,1986-05-09,Guinea-Bissau,68,174
590,30,AGUSTIN BORCHERT,1985-03-03,Fiji,86,195
591,30,CASEY BAKST,1986-11-12,BurkinaFaso,53,173
592,30,PASQUALE LUSHER,1991-03-07,Cameroon,58,165
593,30,ODELL FALLAW,1985-03-03,Algeria,73,183
594,30,AUGUST DIEHL,1995-10-20,Italy,52,183
595,30,GREGG THAO,1993-07-17,Mali,66,185
596,30,ZACKARY KAGY,1986-06-23,Indonesia,84,165
597,30,DIRK BUCKO,1986-01-17,Colombia,64,177
598,30,SANTO GOTSCHE,1991-11-22,Greece,89,167
599,30,BERT ALVES,1992-11-23,Palau,87,185
600,30,ISIAH KUCHTA,1992-12-25,Venezuela,54,165
601,31,TYREE SHOAFF,1990-01-03,Aruba,79,174
602,31,ALFREDO PETTIES,1988-07-04,Madagascar,78,188
603,31,REINALDO HARM,1992-10-12,Albania,50,174
604,31,VIRGIL BOLVIN,1992-01-03,Jamaica,80,186
605,31,LOWELL STRANDBERG,1989-03-24,CookIslands,55,173
606,31,MELVIN THOE,1990-03-15,Greece,58,169
607,31,NAPOLEON BEAUHARNOIS,1995-09-13,Uruguay,78,187
608,31,BRADLY KLUSMEYER,1992-06-23,Oman,69,196
609,31,BURTON RYMES,1994-03-17,Frances,52,192
610,31,WILEY HIM,1987-07-16,Belize,55,186
611,31,JOHNNIE KINNING,1995-10-04,Brunei,83,198
612,31,FERDINAND STODDER,1987-06-07,Cyprus,55,188
613,31,VERNON FRAMPTON,1993-11-18,Ethiopia,77,168
614,31,JUNIOR HOLM,1995-03-01,Ethiopia,68,186
615,31,DEVON KATHEL,1991-07-05,Syria,51,179
616,31,JODY BELLER,1987-07-16,Vanuatu,65,172
617,31,JESS NICKLAW,1995-01-14,Anguilla,63,190
618,31,WHITNEY NOCEK,1985-07-19,Romania,68,180
619,31,BERRY TATTERSALL,1987-04-06,Laos,67,195
620,31,RUSSEL KIERSTEAD,1992-08-02,BosniaandHerzegovina,58,173
621,32,HARLEY BORELL,1994-02-10,Guernsey,74,179
622,32,CHI PARSONS,1991-01-09,Monaco,52,192
623,32,ABRAHAM WOOLWORTH,1993-04-18,Bahamas,61,174
624,32,ALLEN HERSTON,1993-12-25,Guinea-Bissau,66,178
625,32,STANFORD BELFIGLIO,1995-09-20,Ireland,66,192
626,32,ALI BOSTELMAN,1986-06-27,China,79,194
627,32,KIRK AFRICA,1991-06-18,Comoros,55,166
628,32,WILFRED BAUTISTE,1991-10-22,Peru,65,194
629,32,ARCHIE LANDER,1985-01-03,Swaziland,58,197
630,32,ABE SIGMON,1993-12-02,IsleofMan,53,168
631,32,LUCIO BESSEL,1984-08-22,Romania,62,182
632,32,KENDALL BRUCKNER,1991-09-03,Kyrgyzstan,72,163
633,32,RILEY GILLUND,1995-02-21,Nicaragua,89,163
634,32,SANTIAGO GOLDTHWAIT,1990-07-23,PuertoRico,82,183
635,32,ZACHERY PROKES,1992-01-22,Malta,57,162
636,32,KIP KROLL,1986-06-10,Swaziland,57,196
637,32,EDUARDO VESCIO,1995-02-08,Kiribati,52,161
638,32,MILTON DANTONI,1984-06-10,Netherlands,81,177
639,32,COLUMBUS SAGREDO,1989-05-03,Bangladesh,70,161
640,32,ALVA HOOFARD,1995-06-13,Guadaloupe,83,169
641,33,BENNY CLARSON,1992-08-05,Gambia,68,191
642,33,RUSS POLINTAN,1990-03-12,Malaysia,86,170
643,33,FRANCISCO KLEINWOLTERIN,1993-09-07,Egypt,83,172
644,33,IKE HICKOX,1984-04-12,Somalia,64,177
645,33,CASEY SLAY,1987-11-22,Turkey,80,183
646,33,RAMIRO MIKULECKY,1984-06-22,SaintHelena,85,172
647,33,TYRONE NOKES,1986-07-16,Montenegro,80,187
648,33,ARDEN COLAGIOVANNI,1988-06-07,Frances,82,187
649,33,CHANG THALMANN,1988-06-20,Niger,73,168
650,33,STAN PADDISON,1987-10-04,Serbia,72,194
651,33,FORREST KENNEL,1994-12-27,Serbia,80,176
652,33,ETHAN BETZOLD,1985-11-08,Russia,82,171
653,33,ARNOLD FREEHOFFER,1985-11-05,CostaRica,75,192
654,33,MARCELO METTIG,1989-07-21,Tanzania,82,180
655,33,SANTOS SWANN,1988-04-01,Tuvalu,74,169
656,33,SHELBY GLASNER,1988-11-20,Aruba,70,188
657,33,ZACHERY KOPALD,1988-05-17,Yemen,65,194
658,33,KELLY CAROTHERS,1988-01-11,Algeria,54,169
659,33,RAYMUNDO DEONARINE,1995-02-15,Kiribati,61,196
660,33,MICAH CAMACK,1986-10-25,Canada,61,167
661,34,MARY DONHOE,1988-09-22,Vietnam,85,178
662,34,FORREST BLYTHER,1986-07-05,Singapore,65,197
663,34,WILFREDO MUREL,1991-11-07,SouthKorea,64,182
664,34,RODOLFO DALBEY,1989-11-12,Ireland,76,169
665,34,NOLAN SCHUBBE,1987-09-12,NewCaledonia,85,182
666,34,GONZALO BLAGMAN,1984-10-16,Sweden,82,193
667,34,DARRON JUSTO,1994-12-18,Cameroon,56,188
668,34,MARK BANGERT,1985-08-14,HongKong,77,162
669,34,RANDY SARE,1992-03-24,Haiti,52,196
670,34,CRISTOPHER KEAHEY,1991-09-20,Netherlands,82,169
671,34,SAMUAL ROMBERG,1987-03-25,Israel,73,196
672,34,JAMEL TOALSON,1991-04-03,China,90,163
673,34,HOMER JOACHIM,1992-10-17,Serbia,56,170
674,34,CARLO DORE,1992-07-08,Zimbabwe,87,179
675,34,ELMER JENDRO,1990-04-26,Denmark,67,188
676,34,ERASMO HUMMEL,1985-04-11,Congo,73,172
677,34,TEODORO ARUIZU,1986-02-22,Ghana,59,170
678,34,MOSHE MEZZATESTA,1984-01-09,USA,58,171
679,34,TONY ANCHORS,1990-06-20,Ecuador,78,196
680,34,KEVIN BORGATTI,1984-05-03,IsleofMan,51,173
681,35,ELDON SEAVER,1987-05-04,ElSalvador,53,166
682,35,AUGUST KLAMERT,1990-08-13,Luxembourg,50,180
683,35,MARCUS ZOQUIER,1992-03-15,Belize,50,188
684,35,NORBERTO HYSELL,1988-11-23,Lebanon,67,163
685,35,FLETCHER GERBIG,1987-01-25,Liberia,78,169
686,35,ORLANDO GALLUZZO,1988-08-04,Grenada,68,188
687,35,ERNIE KANAHELE,1988-06-11,Liberia,54,185
688,35,BURL MCREATH,1995-02-19,Barbados,67,181
689,35,FERMIN LEW,1987-10-05,Guatemala,88,183
690,35,PHIL DIMEZZA,1990-08-16,Sweden,53,188
691,35,NATHAN JARNIGAN,1988-09-05,SaudiArabia,84,172
692,35,CLEO HECHINGER,1986-03-19,Bermuda,67,169
693,35,RANDY FEEMSTER,1995-03-18,Gibraltar,79,191
694,35,TRINIDAD CASLEY,1987-07-17,Nigeria,82,186
695,35,RICO GHANTT,1994-05-02,Malaysia,50,166
696,35,BRYON RICHERT,1985-09-06,Chile,80,181
697,35,GIOVANNI PROSONIC,1986-01-13,Kiribati,86,173
698,35,ANDREA JACOBELLIS,1992-06-13,Brunei,81,185
699,35,MACK SCANIO,1995-03-15,Peru,55,188
700,35,CLETUS ZWEIG,1993-11-08,Congo,56,197
701,36,LEOPOLDO ZICARI,1985-10-26,IsleofMan,59,183
702,36,HORACE MASHER,1991-09-05,Iceland,75,168
703,36,TONEY SEARER,1984-04-06,CostaRica,79,197
704,36,KRISTOFER KOPLIN,1984-01-23,Kazakhstan,78,195
705,36,LEN AUSTINE,1984-09-22,Belarus,52,168
706,36,GERMAN KIRKER,1986-02-20,Wallis,77,176
707,36,GERMAN KNEISLER,1990-05-17,Albania,51,164
708,36,BUSTER FLEMMING,1987-02-20,Tanzania,65,191
709,36,BRAIN BARRON,1989-10-10,Chad,80,193
710,36,ERVIN BAHNSEN,1995-09-07,Liechtenstein,79,179
711,36,MERLIN NOTWICK,1987-05-06,Iraq,65,173
712,36,ZACHARIAH MOISAN,1993-02-15,Namibia,63,188
713,36,MARIANO SCHLOTTERBECK,1988-03-18,Monaco,68,185
714,36,STEWART CROOKER,1988-05-10,CzechRepublic,70,185
715,36,ARRON MARKVE,1986-11-17,Cuba,83,195
716,36,ARRON MESEROLE,1985-07-15,Kenya,59,184
717,36,DEXTER DYCHES,1988-12-03,Tunisia,74,178
718,36,JEAN ELLERMAN,1985-12-04,Albania,86,178
719,36,DEREK ODIORNE,1986-03-21,Qatar,59,187
720,36,DANNY KRAWITZ,1985-09-11,Madagascar,72,170
721,37,FREDERIC HUNYADI,1984-02-01,Guatemala,59,187
722,37,JOHNNIE KITTLESON,1988-03-03,Japan,52,171
723,37,DWIGHT KALFUS,1987-01-26,Djibouti,81,166
724,37,RANDY CLUESMAN,1995-05-14,Mexico,86,191
725,37,CLEMENT HABEGGER,1989-07-20,BurkinaFaso,56,194
726,37,JARROD DUCLOS,1995-05-24,Kazakhstan,74,180
727,37,FOREST SEYER,1988-05-26,Brazil,64,165
728,37,JED BARLAK,1988-02-09,Belgium,60,180
729,37,DOMINIC BLITCH,1990-07-03,Comoros,55,174
730,37,DEWEY OSTENSON,1992-01-22,Mali,80,188
731,37,TRENTON SEIN,1995-02-10,Colombia,77,181
732,37,VITO DROZDOWICZ,1995-02-12,Thailand,63,168
733,37,JACKSON PATELLA,1985-08-18,Wallis,54,190
734,37,DALLAS LESIAK,1989-07-02,BouvetIsland,78,162
735,37,THEO CZERNIK,1989-06-05,Brazil,82,184
736,37,MARVIN MATTINSON,1995-08-04,Singapore,69,197
737,37,LAURENCE MCKERLIE,1991-07-12,Uganda,80,165
738,37,RUBEN BACHRACH,1993-11-20,Luxembourg,66,177
739,37,DANE FRITZPATRICK,1985-04-26,Kyrgyzstan,80,198
740,37,MARTIN HUNSINGER,1993-11-24,Nicaragua,56,176
741,38,MARGARITO BENDER,1990-10-20,Kuwait,59,162
742,38,SOLOMON KARCHER,1985-07-09,Denmark,72,168
743,38,RUBEN BRAUN,1990-11-20,Netherlands,90,185
744,38,IRA CRONKHITE,1992-06-09,Philippines,69,187
745,38,JASPER SERENE,1994-02-07,Colombia,82,194
746,38,SOLOMON DABDOUB,1991-02-20,Senegal,86,188
747,38,HUBERT HOLDRIDGE,1990-03-16,Monaco,90,165
748,38,RICARDO SKALAK,1994-11-16,Australia,61,188
749,38,ANTONY WENK,1995-11-10,Thailand,68,171
750,38,MARTY BRISTON,1994-12-25,Netherlands,90,169
751,38,RANDOLPH MOESCH,1995-10-15,Mali,90,184
752,38,DELBERT NUNOZ,1990-09-18,Germany,89,183
753,38,JODY MADDISON,1990-01-20,Luxembourg,61,187
754,38,TYRON DEMOSTHENES,1995-05-12,Burundi,68,195
755,38,MITCHEL VAZQUEZ,1986-11-22,Guinea-Bissau,75,186
756,38,PATRICK URNESS,1986-10-03,BosniaandHerzegovina,59,181
757,38,ROLLAND HIBBLE,1991-09-17,Thailand,50,179
758,38,BRENDAN ORSO,1987-09-17,Guinea-Bissau,73,172
759,38,CODY IMLAY,1984-10-19,Venezuela,82,171
760,38,MOSES CERVENKA,1992-05-21,Suriname,62,184
761,39,ALEC SENTER,1994-05-05,Venezuela,55,185
762,39,CASEY SCHOONHOVEN,1987-12-20,Guam,73,182
763,39,KEENAN PAVLAK,1987-03-27,Mauritius,85,182
764,39,TANNER CRAYFORD,1990-06-13,Bhutan,73,183
765,39,ELDEN BENADOM,1984-08-09,Frances,53,197
766,39,CARMINE SCHATT,1985-07-21,Japan,74,197
767,39,DELMER BAILER,1989-02-27,Jamaica,70,185
768,39,GERARDO LAMMY,1985-10-11,Montenegro,89,165
769,39,CARLOS TOUAR,1994-05-20,Libya,66,186
770,39,MOHAMMAD BENEZRA,1995-03-07,Japan,77,162
771,39,LEROY YOUD,1984-11-07,Algeria,61,176
772,39,WARREN ORSAK,1994-03-23,Kiribati,59,198
773,39,STEFAN RINALDIS,1994-02-19,Comoros,80,183
774,39,CARLOS PA,1987-07-06,Zimbabwe,79,190
775,39,CORDELL GILLYARD,1989-10-01,Mexico,50,180
776,39,GALEN FOYE,1985-12-20,Mongolia,87,172
777,39,CLETUS CISSEL,1984-06-22,Syria,71,171
778,39,CALVIN BRELSFORD,1989-11-04,Benin,73,163
779,39,ERWIN POREE,1992-02-25,Honduras,58,164
780,39,DALTON SHROCK,1988-01-17,USA,81,188
781,40,HANS COTNOIR,1985-03-24,Turkmenistan,83,189
782,40,PETE ELLOUT,1993-07-17,Liechtenstein,65,165
783,40,PATRICK GORELICK,1992-03-22,Botswana,50,175
784,40,CHANG MUSCENTE,1986-08-19,Barbados,51,193
785,40,NIGEL DISCHNER,1988-12-20,Hungary,57,169
786,40,ELDRIDGE OTTINGER,1987-02-17,NewZealand,83,179
787,40,ERICK THEODORATOS,1986-04-07,Latvia,76,190
788,40,KRIS ARAB,1984-07-11,Guam,56,164
789,40,BLAIR HAZLETON,1987-02-26,Bolivia,52,175
790,40,JAMAR PUNDSACK,1995-04-17,SaudiArabia,68,167
791,40,ADALBERTO PASTORIN,1986-07-05,Morocco,68,182
792,40,ORLANDO METTERS,1986-05-09,SaudiArabia,65,194
793,40,ELISEO LOVERDE,1988-04-01,Lesotho,88,187
794,40,HUBERT HINOSTROZA,1985-02-24,Somalia,55,164
795,40,LAWERENCE IKEMOTO,1988-07-03,Senegal,79,171
796,40,VALENTIN BAHM,1985-02-15,Antarctica,86,195
797,40,SAL KOOR,1987-01-26,Comoros,61,192
798,40,LOWELL FANTER,1993-07-27,Monaco,85,175
799,40,ALPHONSE CONDELLO,1986-03-24,Angola,60,183
800,40,TED FATICA,1987-08-26,Montenegro,65,181
1596,80,ALEXIS FAGNONI,1985-03-21,Congo,67,172
1597,80,XAVIER ACCORNERO,1994-08-25,Palau,71,169
1598,80,KRAIG TURCHI,1992-11-15,Uzbekistan,83,163
1599,80,JOSEF HUNSTAD,1995-02-05,Wallis,64,170
1600,80,MORRIS NAGASE,1986-02-11,Canada,58,179
1601,81,JOHN DOUCETTE,1985-01-07,Macedonia,75,197
1602,81,SEBASTIAN KEMPSTER,1993-10-07,Panama,75,167
1603,81,MAX VAUTRIN,1993-05-22,Vanuatu,68,172
1604,81,IRVING HEITHER,1986-01-21,Barbados,58,192
1605,81,JESUS GOODPASTOR,1984-09-02,Bangladesh,85,179
1606,81,RAY KRASNOW,1992-01-21,Panama,67,192
1607,81,TIM HUKLE,1995-10-25,USA,85,168
1608,81,LANE NAILS,1984-10-06,Angola,67,183
1609,81,LEOPOLDO HAPP,1995-02-04,SouthAfrica,82,170
1610,81,ANTHONY OHLHAUSER,1995-04-06,Belgium,74,162
1611,81,HANK DENOON,1984-01-12,Gambia,57,161
1612,81,ROCCO URBANO,1986-08-13,Swaziland,81,167
1613,81,MURRAY PASS,1993-08-05,Comoros,85,172
1614,81,WILBUR DRINKLEY,1994-04-26,Finland,65,172
1615,81,ABE WEINGARD,1987-10-06,Argentina,65,169
1616,81,VALENTINE DILULLO,1990-12-03,Liechtenstein,82,168
1617,81,BENTON PUPPO,1987-11-03,Ecuador,76,183
1618,81,ZACHARY MONIZ,1989-01-08,Yemen,68,179
1619,81,DARRIN MONTELEONE,1991-06-10,Venezuela,82,189
1620,81,AUBREY ASTIN,1986-03-09,Cameroon,66,168
1621,82,NORRIS DULONG,1995-05-08,Switzerland,80,180
1622,82,JAN SACHTLEBEN,1984-10-15,Iraq,65,180
1623,82,MILFORD LUCIANO,1992-12-10,UnitedArabEmirates,72,173
1624,82,HARRIS BARRIBEAU,1988-05-14,Namibia,63,162
1625,82,JARVIS LAVANCHA,1989-02-23,Albania,57,170
1626,82,NATHAN LICARI,1988-04-01,Malaysia,76,196
1627,82,JIMMY IREY,1987-07-18,Congo,85,182
1628,82,JOSIAH NUNCIO,1986-02-14,Venezuela,67,195
1629,82,OTIS APPERT,1988-06-09,Germany,57,173
1630,82,BRANDEN VANDERSCHOOT,1984-08-12,Hungary,54,190
1631,82,DELBERT KROBATH,1988-06-09,Rwanda,87,176
1632,82,ALVA COPPESS,1994-01-17,Tuvalu,87,176
1633,82,JONAS BOSHEERS,1994-06-13,Armenia,84,180
1634,82,MOHAMMED TASSO,1990-05-24,Brunei,89,197
1635,82,JOHNNY PLACKO,1986-10-18,UnitedKingdom,76,183
1636,82,WILFRED PIRKEY,1989-04-02,Brunei,86,175
1637,82,HECTOR SKYLES,1987-12-21,BouvetIsland,85,165
1638,82,KAREEM STOLINSKI,1987-06-05,SolomonIslands,52,192
1639,82,CHRISTIAN TRULLINGER,1990-11-12,Bahrain,65,189
1640,82,VALENTIN MEINEN,1991-04-25,UnitedArabEmirates,90,195
1641,83,DARIO SCHILTZ,1987-02-26,Taiwan,85,161
1642,83,DENIS WYSINGER,1991-03-05,Slovenia,72,164
1643,83,KENNY FOECKING,1985-03-10,Denmark,78,165
1644,83,SHANE CHIPHE,1987-09-18,BurkinaFaso,74,169
1645,83,TOM TAMM,1984-08-24,Egypt,66,164
1646,83,LEMUEL KISAK,1986-01-11,Greenland,62,195
1647,83,LUKE PETRUCELLI,1994-09-11,Senegal,85,162
1648,83,BARRETT SEIDNER,1995-06-01,Tuvalu,54,162
1649,83,RICKIE RICHTERS,1988-10-09,Georgia,82,195
1650,83,EDWIN VONWAGONER,1993-09-04,Netherlands,58,192
1651,83,GUILLERMO MARUSCHAK,1995-05-18,Kosovo,59,167
1652,83,RAYFORD LIPSCOMBE,1991-10-11,Cambodia,81,186
1653,83,PERCY HAUK,1995-12-14,Morocco,63,171
1654,83,RUDOLPH DECOOK,1988-11-21,Kazakhstan,54,193
1655,83,HILARIO FRAKES,1988-02-16,Paraguay,55,195
1656,83,GARY FUNSTON,1993-08-10,Antarctica,81,167
1657,83,JACQUES HEGYI,1993-09-16,Bahamas,90,181
1658,83,FREDDIE SANDOR,1991-06-26,Paraguay,70,194
1659,83,ROLF DILDINE,1990-06-14,Uruguay,79,189
1660,83,RORY KEEFAUVER,1986-07-01,Jordan,83,177
1661,84,ANTONIA JOLY,1993-04-25,Finland,70,174
1662,84,PARIS ESOIMEME,1987-06-23,Zambia,52,175
1663,84,THERON MCANDREW,1990-04-02,PapuaNewGuinea,77,171
1664,84,CHRISTOPER LIFF,1987-01-13,Iran,61,185
1665,84,ROD ELVINGTON,1994-09-09,China,61,168
1666,84,GEOFFREY CLOPPER,1988-03-08,Greece,72,169
1667,84,DENNY WOLFGANG,1992-06-01,Albania,58,164
1668,84,CLEO KIRACOFE,1995-10-10,Sudan,56,165
1669,84,PALMER ZINTER,1991-04-02,Taiwan,66,162
1670,84,DESMOND GATE,1991-01-13,Cyprus,86,197
1671,84,LEANDRO HYMEN,1990-06-15,Gabon,51,189
1672,84,TERRELL BEAGLEY,1991-03-01,Ecuador,75,166
1673,84,SAUL ENBODY,1992-02-25,Paraguay,80,196
1674,84,DEWAYNE COOGEN,1990-12-25,Gibraltar,90,175
1675,84,HUNG BRUNOT,1990-07-01,Moldava,63,175
1676,84,ANDREAS TAOMOTO,1986-09-09,Fiji,86,189
1677,84,RENATO NAVONE,1991-07-25,Grenada,89,194
1678,84,STAN TRENTHAM,1990-06-19,Ecuador,60,177
1679,84,SANG GARRON,1992-07-06,Nigeria,85,169
1680,84,TREVOR WELA,1994-12-14,Namibia,83,190
1681,85,DARRYL CESA,1990-09-11,Armenia,60,184
1682,85,EMMETT BARIA,1990-08-18,Norway,54,187
1683,85,ARLIE PASTORIN,1993-08-24,Brazil,66,169
1684,85,NORBERTO WELANDER,1989-09-07,Libya,67,162
1685,85,CURTIS FIALLOS,1992-04-02,Belgium,75,184
1686,85,MINH DELLOW,1986-11-24,Lithuania,86,173
1687,85,DUSTY BURSTON,1985-11-26,Hungary,60,184
1688,85,TANNER SWIRCZEK,1992-10-10,Tanzania,84,197
1689,85,DEE BENDLAGE,1988-10-21,Liberia,51,178
1690,85,EDUARDO SYMON,1991-04-12,Kuwait,76,188
1691,85,ANDERSON ALT,1984-03-02,Kosovo,83,189
1692,85,ALEC KROUT,1989-06-11,Italy,59,176
1693,85,PAUL HACKERD,1995-05-05,Kosovo,70,188
1694,85,DONNY DANTIN,1989-11-15,Cameroon,85,185
1695,85,THADDEUS KERKSIEK,1984-07-21,Guinea,60,173
1696,85,ANIBAL RAGLIN,1991-11-10,Moldava,64,197
1697,85,MITCHEL FOLIO,1993-11-12,Thailand,89,180
1698,85,LUTHER SOLOWAY,1992-10-01,Sudan,55,192
1699,85,JOE CROSSIN,1984-02-06,Panama,72,166
1700,85,DARIN TYON,1993-02-06,Barbados,79,181
1701,86,SEYMOUR STELMACK,1988-12-20,Algeria,69,169
1702,86,LENNY HOFFSTETTER,1995-08-10,Vanuatu,50,183
1703,86,KASEY GREIN,1991-02-17,Switzerland,66,191
1704,86,KENNITH WEYERS,1985-05-01,Liberia,78,190
1705,86,ROB ABELL,1995-08-21,Dominica,50,184
1706,86,LEONARDO NAUD,1986-03-01,Djibouti,67,191
